,date,year,month,day,discharge_cfs
0,1980-01-01,1980,01,01,140.0
1,1980-01-02,1980,01,02,130.0
2,1980-01-03,1980,01,03,120.0
3,1980-01-04,1980,01,04,125.0
4,1980-01-05,1980,01,05,135.0
5,1980-01-06,1980,01,06,145.0
6,1980-01-07,1980,01,07,155.0
7,1980-01-08,1980,01,08,160.0
8,1980-01-09,1980,01,09,165.0
9,1980-01-10,1980,01,10,165.0
10,1980-01-11,1980,01,11,170.0
11,1980-01-12,1980,01,12,175.0
12,1980-01-13,1980,01,13,180.0
13,1980-01-14,1980,01,14,190.0
14,1980-01-15,1980,01,15,200.0
15,1980-01-16,1980,01,16,195.0
16,1980-01-17,1980,01,17,190.0
17,1980-01-18,1980,01,18,190.0
18,1980-01-19,1980,01,19,185.0
19,1980-01-20,1980,01,20,180.0
20,1980-01-21,1980,01,21,180.0
21,1980-01-22,1980,01,22,175.0
22,1980-01-23,1980,01,23,170.0
23,1980-01-24,1980,01,24,165.0
24,1980-01-25,1980,01,25,160.0
25,1980-01-26,1980,01,26,158.0
26,1980-01-27,1980,01,27,155.0
27,1980-01-28,1980,01,28,150.0
28,1980-01-29,1980,01,29,145.0
29,1980-01-30,1980,01,30,142.0
30,1980-01-31,1980,01,31,140.0
31,1980-02-01,1980,02,01,145.0
32,1980-02-02,1980,02,02,155.0
33,1980-02-03,1980,02,03,162.0
34,1980-02-04,1980,02,04,170.0
35,1980-02-05,1980,02,05,180.0
36,1980-02-06,1980,02,06,190.0
37,1980-02-07,1980,02,07,200.0
38,1980-02-08,1980,02,08,200.0
39,1980-02-09,1980,02,09,190.0
40,1980-02-10,1980,02,10,180.0
41,1980-02-11,1980,02,11,190.0
42,1980-02-12,1980,02,12,210.0
43,1980-02-13,1980,02,13,220.0
44,1980-02-14,1980,02,14,240.0
45,1980-02-15,1980,02,15,280.0
46,1980-02-16,1980,02,16,310.0
47,1980-02-17,1980,02,17,330.0
48,1980-02-18,1980,02,18,345.0
49,1980-02-19,1980,02,19,345.0
50,1980-02-20,1980,02,20,345.0
51,1980-02-21,1980,02,21,345.0
52,1980-02-22,1980,02,22,345.0
53,1980-02-23,1980,02,23,345.0
54,1980-02-24,1980,02,24,345.0
55,1980-02-25,1980,02,25,345.0
56,1980-02-26,1980,02,26,345.0
57,1980-02-27,1980,02,27,345.0
58,1980-02-28,1980,02,28,345.0
59,1980-02-29,1980,02,29,345.0
60,1980-03-01,1980,03,01,345.0
61,1980-03-02,1980,03,02,345.0
62,1980-03-03,1980,03,03,345.0
63,1980-03-04,1980,03,04,345.0
64,1980-03-05,1980,03,05,348.0
65,1980-03-06,1980,03,06,333.0
66,1980-03-07,1980,03,07,310.0
67,1980-03-08,1980,03,08,293.0
68,1980-03-09,1980,03,09,269.0
69,1980-03-10,1980,03,10,260.0
70,1980-03-11,1980,03,11,248.0
71,1980-03-12,1980,03,12,228.0
72,1980-03-13,1980,03,13,207.0
73,1980-03-14,1980,03,14,186.0
74,1980-03-15,1980,03,15,191.0
75,1980-03-16,1980,03,16,191.0
76,1980-03-17,1980,03,17,168.0
77,1980-03-18,1980,03,18,151.0
78,1980-03-19,1980,03,19,164.0
79,1980-03-20,1980,03,20,164.0
80,1980-03-21,1980,03,21,166.0
81,1980-03-22,1980,03,22,168.0
82,1980-03-23,1980,03,23,163.0
83,1980-03-24,1980,03,24,157.0
84,1980-03-25,1980,03,25,164.0
85,1980-03-26,1980,03,26,173.0
86,1980-03-27,1980,03,27,173.0
87,1980-03-28,1980,03,28,184.0
88,1980-03-29,1980,03,29,194.0
89,1980-03-30,1980,03,30,201.0
90,1980-03-31,1980,03,31,198.0
91,1980-04-01,1980,04,01,187.0
92,1980-04-02,1980,04,02,176.0
93,1980-04-03,1980,04,03,158.0
94,1980-04-04,1980,04,04,144.0
95,1980-04-05,1980,04,05,133.0
96,1980-04-06,1980,04,06,134.0
97,1980-04-07,1980,04,07,137.0
98,1980-04-08,1980,04,08,131.0
99,1980-04-09,1980,04,09,123.0
100,1980-04-10,1980,04,10,109.0
101,1980-04-11,1980,04,11,112.0
102,1980-04-12,1980,04,12,101.0
103,1980-04-13,1980,04,13,79.0
104,1980-04-14,1980,04,14,72.0
105,1980-04-15,1980,04,15,70.0
106,1980-04-16,1980,04,16,76.0
107,1980-04-17,1980,04,17,128.0
108,1980-04-18,1980,04,18,203.0
109,1980-04-19,1980,04,19,217.0
110,1980-04-20,1980,04,20,286.0
111,1980-04-21,1980,04,21,279.0
112,1980-04-22,1980,04,22,300.0
113,1980-04-23,1980,04,23,320.0
114,1980-04-24,1980,04,24,358.0
115,1980-04-25,1980,04,25,308.0
116,1980-04-26,1980,04,26,334.0
117,1980-04-27,1980,04,27,366.0
118,1980-04-28,1980,04,28,348.0
119,1980-04-29,1980,04,29,271.0
120,1980-04-30,1980,04,30,319.0
121,1980-05-01,1980,05,01,331.0
122,1980-05-02,1980,05,02,255.0
123,1980-05-03,1980,05,03,206.0
124,1980-05-04,1980,05,04,213.0
125,1980-05-05,1980,05,05,268.0
126,1980-05-06,1980,05,06,222.0
127,1980-05-07,1980,05,07,157.0
128,1980-05-08,1980,05,08,147.0
129,1980-05-09,1980,05,09,174.0
130,1980-05-10,1980,05,10,500.0
131,1980-05-11,1980,05,11,785.0
132,1980-05-12,1980,05,12,867.0
133,1980-05-13,1980,05,13,654.0
134,1980-05-14,1980,05,14,439.0
135,1980-05-15,1980,05,15,344.0
136,1980-05-16,1980,05,16,326.0
137,1980-05-17,1980,05,17,306.0
138,1980-05-18,1980,05,18,308.0
139,1980-05-19,1980,05,19,303.0
140,1980-05-20,1980,05,20,286.0
141,1980-05-21,1980,05,21,291.0
142,1980-05-22,1980,05,22,644.0
143,1980-05-23,1980,05,23,1190.0
144,1980-05-24,1980,05,24,1520.0
145,1980-05-25,1980,05,25,1320.0
146,1980-05-26,1980,05,26,1090.0
147,1980-05-27,1980,05,27,827.0
148,1980-05-28,1980,05,28,584.0
149,1980-05-29,1980,05,29,555.0
150,1980-05-30,1980,05,30,621.0
151,1980-05-31,1980,05,31,610.0
152,1980-06-01,1980,06,01,632.0
153,1980-06-02,1980,06,02,727.0
154,1980-06-03,1980,06,03,703.0
155,1980-06-04,1980,06,04,687.0
156,1980-06-05,1980,06,05,1070.0
157,1980-06-06,1980,06,06,1670.0
158,1980-06-07,1980,06,07,1950.0
159,1980-06-08,1980,06,08,2120.0
160,1980-06-09,1980,06,09,2810.0
161,1980-06-10,1980,06,10,3700.0
162,1980-06-11,1980,06,11,4820.0
163,1980-06-12,1980,06,12,5620.0
164,1980-06-13,1980,06,13,5380.0
165,1980-06-14,1980,06,14,4540.0
166,1980-06-15,1980,06,15,3680.0
167,1980-06-16,1980,06,16,2930.0
168,1980-06-17,1980,06,17,2490.0
169,1980-06-18,1980,06,18,3100.0
170,1980-06-19,1980,06,19,3470.0
171,1980-06-20,1980,06,20,4000.0
172,1980-06-21,1980,06,21,4490.0
173,1980-06-22,1980,06,22,4250.0
174,1980-06-23,1980,06,23,3910.0
175,1980-06-24,1980,06,24,3420.0
176,1980-06-25,1980,06,25,2950.0
177,1980-06-26,1980,06,26,2500.0
178,1980-06-27,1980,06,27,2050.0
179,1980-06-28,1980,06,28,1540.0
180,1980-06-29,1980,06,29,1120.0
181,1980-06-30,1980,06,30,986.0
182,1980-07-01,1980,07,01,1290.0
183,1980-07-02,1980,07,02,1450.0
184,1980-07-03,1980,07,03,1320.0
185,1980-07-04,1980,07,04,1100.0
186,1980-07-05,1980,07,05,862.0
187,1980-07-06,1980,07,06,673.0
188,1980-07-07,1980,07,07,535.0
189,1980-07-08,1980,07,08,490.0
190,1980-07-09,1980,07,09,432.0
191,1980-07-10,1980,07,10,400.0
192,1980-07-11,1980,07,11,370.0
193,1980-07-12,1980,07,12,322.0
194,1980-07-13,1980,07,13,312.0
195,1980-07-14,1980,07,14,320.0
196,1980-07-15,1980,07,15,262.0
197,1980-07-16,1980,07,16,210.0
198,1980-07-17,1980,07,17,153.0
199,1980-07-18,1980,07,18,126.0
200,1980-07-19,1980,07,19,121.0
201,1980-07-20,1980,07,20,120.0
202,1980-07-21,1980,07,21,106.0
203,1980-07-22,1980,07,22,86.0
204,1980-07-23,1980,07,23,87.0
205,1980-07-24,1980,07,24,76.0
206,1980-07-25,1980,07,25,89.0
207,1980-07-26,1980,07,26,98.0
208,1980-07-27,1980,07,27,83.0
209,1980-07-28,1980,07,28,87.0
210,1980-07-29,1980,07,29,87.0
211,1980-07-30,1980,07,30,88.0
212,1980-07-31,1980,07,31,78.0
213,1980-08-01,1980,08,01,75.0
214,1980-08-02,1980,08,02,67.0
215,1980-08-03,1980,08,03,54.0
216,1980-08-04,1980,08,04,50.0
217,1980-08-05,1980,08,05,60.0
218,1980-08-06,1980,08,06,67.0
219,1980-08-07,1980,08,07,67.0
220,1980-08-08,1980,08,08,48.0
221,1980-08-09,1980,08,09,49.0
222,1980-08-10,1980,08,10,42.0
223,1980-08-11,1980,08,11,42.0
224,1980-08-12,1980,08,12,45.0
225,1980-08-13,1980,08,13,48.0
226,1980-08-14,1980,08,14,49.0
227,1980-08-15,1980,08,15,55.0
228,1980-08-16,1980,08,16,69.0
229,1980-08-17,1980,08,17,91.0
230,1980-08-18,1980,08,18,93.0
231,1980-08-19,1980,08,19,90.0
232,1980-08-20,1980,08,20,77.0
233,1980-08-21,1980,08,21,80.0
234,1980-08-22,1980,08,22,79.0
235,1980-08-23,1980,08,23,81.0
236,1980-08-24,1980,08,24,87.0
237,1980-08-25,1980,08,25,113.0
238,1980-08-26,1980,08,26,201.0
239,1980-08-27,1980,08,27,185.0
240,1980-08-28,1980,08,28,171.0
241,1980-08-29,1980,08,29,141.0
242,1980-08-30,1980,08,30,125.0
243,1980-08-31,1980,08,31,115.0
244,1980-09-01,1980,09,01,129.0
245,1980-09-02,1980,09,02,129.0
246,1980-09-03,1980,09,03,115.0
247,1980-09-04,1980,09,04,103.0
248,1980-09-05,1980,09,05,98.0
249,1980-09-06,1980,09,06,102.0
250,1980-09-07,1980,09,07,96.0
251,1980-09-08,1980,09,08,159.0
252,1980-09-09,1980,09,09,217.0
253,1980-09-10,1980,09,10,627.0
254,1980-09-11,1980,09,11,924.0
255,1980-09-12,1980,09,12,526.0
256,1980-09-13,1980,09,13,445.0
257,1980-09-14,1980,09,14,398.0
258,1980-09-15,1980,09,15,359.0
259,1980-09-16,1980,09,16,333.0
260,1980-09-17,1980,09,17,251.0
261,1980-09-18,1980,09,18,219.0
262,1980-09-19,1980,09,19,202.0
263,1980-09-20,1980,09,20,182.0
264,1980-09-21,1980,09,21,178.0
265,1980-09-22,1980,09,22,171.0
266,1980-09-23,1980,09,23,172.0
267,1980-09-24,1980,09,24,176.0
268,1980-09-25,1980,09,25,162.0
269,1980-09-26,1980,09,26,157.0
270,1980-09-27,1980,09,27,157.0
271,1980-09-28,1980,09,28,241.0
272,1980-09-29,1980,09,29,204.0
273,1980-09-30,1980,09,30,151.0
274,1980-10-01,1980,10,01,136.0
275,1980-10-02,1980,10,02,130.0
276,1980-10-03,1980,10,03,116.0
277,1980-10-04,1980,10,04,178.0
278,1980-10-05,1980,10,05,179.0
279,1980-10-06,1980,10,06,171.0
280,1980-10-07,1980,10,07,157.0
281,1980-10-08,1980,10,08,154.0
282,1980-10-09,1980,10,09,166.0
283,1980-10-10,1980,10,10,167.0
284,1980-10-11,1980,10,11,189.0
285,1980-10-12,1980,10,12,176.0
286,1980-10-13,1980,10,13,229.0
287,1980-10-14,1980,10,14,284.0
288,1980-10-15,1980,10,15,417.0
289,1980-10-16,1980,10,16,765.0
290,1980-10-17,1980,10,17,598.0
291,1980-10-18,1980,10,18,482.0
292,1980-10-19,1980,10,19,440.0
293,1980-10-20,1980,10,20,419.0
294,1980-10-21,1980,10,21,398.0
295,1980-10-22,1980,10,22,370.0
296,1980-10-23,1980,10,23,337.0
297,1980-10-24,1980,10,24,327.0
298,1980-10-25,1980,10,25,323.0
299,1980-10-26,1980,10,26,328.0
300,1980-10-27,1980,10,27,335.0
301,1980-10-28,1980,10,28,311.0
302,1980-10-29,1980,10,29,297.0
303,1980-10-30,1980,10,30,294.0
304,1980-10-31,1980,10,31,306.0
305,1980-11-01,1980,11,01,317.0
306,1980-11-02,1980,11,02,334.0
307,1980-11-03,1980,11,03,337.0
308,1980-11-04,1980,11,04,334.0
309,1980-11-05,1980,11,05,330.0
310,1980-11-06,1980,11,06,336.0
311,1980-11-07,1980,11,07,338.0
312,1980-11-08,1980,11,08,348.0
313,1980-11-09,1980,11,09,339.0
314,1980-11-10,1980,11,10,339.0
315,1980-11-11,1980,11,11,338.0
316,1980-11-12,1980,11,12,336.0
317,1980-11-13,1980,11,13,374.0
318,1980-11-14,1980,11,14,395.0
319,1980-11-15,1980,11,15,388.0
320,1980-11-16,1980,11,16,343.0
321,1980-11-17,1980,11,17,325.0
322,1980-11-18,1980,11,18,327.0
323,1980-11-19,1980,11,19,344.0
324,1980-11-20,1980,11,20,403.0
325,1980-11-21,1980,11,21,407.0
326,1980-11-22,1980,11,22,408.0
327,1980-11-23,1980,11,23,412.0
328,1980-11-24,1980,11,24,420.0
329,1980-11-25,1980,11,25,420.0
330,1980-11-26,1980,11,26,400.0
331,1980-11-27,1980,11,27,401.0
332,1980-11-28,1980,11,28,408.0
333,1980-11-29,1980,11,29,434.0
334,1980-11-30,1980,11,30,434.0
335,1980-12-01,1980,12,01,427.0
336,1980-12-02,1980,12,02,407.0
337,1980-12-03,1980,12,03,419.0
338,1980-12-04,1980,12,04,428.0
339,1980-12-05,1980,12,05,424.0
340,1980-12-06,1980,12,06,439.0
341,1980-12-07,1980,12,07,433.0
342,1980-12-08,1980,12,08,412.0
343,1980-12-09,1980,12,09,439.0
344,1980-12-10,1980,12,10,504.0
345,1980-12-11,1980,12,11,534.0
346,1980-12-12,1980,12,12,589.0
347,1980-12-13,1980,12,13,582.0
348,1980-12-14,1980,12,14,578.0
349,1980-12-15,1980,12,15,597.0
350,1980-12-16,1980,12,16,596.0
351,1980-12-17,1980,12,17,594.0
352,1980-12-18,1980,12,18,611.0
353,1980-12-19,1980,12,19,609.0
354,1980-12-20,1980,12,20,589.0
355,1980-12-21,1980,12,21,587.0
356,1980-12-22,1980,12,22,590.0
357,1980-12-23,1980,12,23,595.0
358,1980-12-24,1980,12,24,575.0
359,1980-12-25,1980,12,25,560.0
360,1980-12-26,1980,12,26,595.0
361,1980-12-27,1980,12,27,585.0
362,1980-12-28,1980,12,28,585.0
363,1980-12-29,1980,12,29,575.0
364,1980-12-30,1980,12,30,450.0
365,1980-12-31,1980,12,31,416.0
366,1981-01-01,1981,01,01,420.0
367,1981-01-02,1981,01,02,420.0
368,1981-01-03,1981,01,03,416.0
369,1981-01-04,1981,01,04,420.0
370,1981-01-05,1981,01,05,425.0
371,1981-01-06,1981,01,06,425.0
372,1981-01-07,1981,01,07,420.0
373,1981-01-08,1981,01,08,435.0
374,1981-01-09,1981,01,09,435.0
375,1981-01-10,1981,01,10,460.0
376,1981-01-11,1981,01,11,420.0
377,1981-01-12,1981,01,12,412.0
378,1981-01-13,1981,01,13,333.0
379,1981-01-14,1981,01,14,279.0
380,1981-01-15,1981,01,15,296.0
381,1981-01-16,1981,01,16,293.0
382,1981-01-17,1981,01,17,310.0
383,1981-01-18,1981,01,18,289.0
384,1981-01-19,1981,01,19,279.0
385,1981-01-20,1981,01,20,289.0
386,1981-01-21,1981,01,21,289.0
387,1981-01-22,1981,01,22,279.0
388,1981-01-23,1981,01,23,276.0
389,1981-01-24,1981,01,24,300.0
390,1981-01-25,1981,01,25,260.0
391,1981-01-26,1981,01,26,226.0
392,1981-01-27,1981,01,27,209.0
393,1981-01-28,1981,01,28,283.0
394,1981-01-29,1981,01,29,303.0
395,1981-01-30,1981,01,30,289.0
396,1981-01-31,1981,01,31,293.0
397,1981-02-01,1981,02,01,376.0
398,1981-02-02,1981,02,02,372.0
399,1981-02-03,1981,02,03,364.0
400,1981-02-04,1981,02,04,396.0
401,1981-02-05,1981,02,05,380.0
402,1981-02-06,1981,02,06,392.0
403,1981-02-07,1981,02,07,400.0
404,1981-02-08,1981,02,08,372.0
405,1981-02-09,1981,02,09,404.0
406,1981-02-10,1981,02,10,384.0
407,1981-02-11,1981,02,11,293.0
408,1981-02-12,1981,02,12,300.0
409,1981-02-13,1981,02,13,404.0
410,1981-02-14,1981,02,14,392.0
411,1981-02-15,1981,02,15,272.0
412,1981-02-16,1981,02,16,234.0
413,1981-02-17,1981,02,17,226.0
414,1981-02-18,1981,02,18,207.0
415,1981-02-19,1981,02,19,189.0
416,1981-02-20,1981,02,20,170.0
417,1981-02-21,1981,02,21,143.0
418,1981-02-22,1981,02,22,124.0
419,1981-02-23,1981,02,23,121.0
420,1981-02-24,1981,02,24,110.0
421,1981-02-25,1981,02,25,106.0
422,1981-02-26,1981,02,26,105.0
423,1981-02-27,1981,02,27,110.0
424,1981-02-28,1981,02,28,101.0
425,1981-03-01,1981,03,01,88.0
426,1981-03-02,1981,03,02,89.0
427,1981-03-03,1981,03,03,107.0
428,1981-03-04,1981,03,04,111.0
429,1981-03-05,1981,03,05,106.0
430,1981-03-06,1981,03,06,110.0
431,1981-03-07,1981,03,07,170.0
432,1981-03-08,1981,03,08,172.0
433,1981-03-09,1981,03,09,185.0
434,1981-03-10,1981,03,10,196.0
435,1981-03-11,1981,03,11,209.0
436,1981-03-12,1981,03,12,211.0
437,1981-03-13,1981,03,13,209.0
438,1981-03-14,1981,03,14,196.0
439,1981-03-15,1981,03,15,191.0
440,1981-03-16,1981,03,16,188.0
441,1981-03-17,1981,03,17,193.0
442,1981-03-18,1981,03,18,196.0
443,1981-03-19,1981,03,19,183.0
444,1981-03-20,1981,03,20,190.0
445,1981-03-21,1981,03,21,206.0
446,1981-03-22,1981,03,22,202.0
447,1981-03-23,1981,03,23,183.0
448,1981-03-24,1981,03,24,182.0
449,1981-03-25,1981,03,25,178.0
450,1981-03-26,1981,03,26,156.0
451,1981-03-27,1981,03,27,155.0
452,1981-03-28,1981,03,28,186.0
453,1981-03-29,1981,03,29,186.0
454,1981-03-30,1981,03,30,177.0
455,1981-03-31,1981,03,31,174.0
456,1981-04-01,1981,04,01,165.0
457,1981-04-02,1981,04,02,151.0
458,1981-04-03,1981,04,03,156.0
459,1981-04-04,1981,04,04,168.0
460,1981-04-05,1981,04,05,154.0
461,1981-04-06,1981,04,06,140.0
462,1981-04-07,1981,04,07,133.0
463,1981-04-08,1981,04,08,136.0
464,1981-04-09,1981,04,09,126.0
465,1981-04-10,1981,04,10,84.0
466,1981-04-11,1981,04,11,76.0
467,1981-04-12,1981,04,12,83.0
468,1981-04-13,1981,04,13,81.0
469,1981-04-14,1981,04,14,67.0
470,1981-04-15,1981,04,15,62.0
471,1981-04-16,1981,04,16,107.0
472,1981-04-17,1981,04,17,150.0
473,1981-04-18,1981,04,18,118.0
474,1981-04-19,1981,04,19,84.0
475,1981-04-20,1981,04,20,116.0
476,1981-04-21,1981,04,21,128.0
477,1981-04-22,1981,04,22,98.0
478,1981-04-23,1981,04,23,89.0
479,1981-04-24,1981,04,24,76.0
480,1981-04-25,1981,04,25,69.0
481,1981-04-26,1981,04,26,54.0
482,1981-04-27,1981,04,27,48.0
483,1981-04-28,1981,04,28,41.0
484,1981-04-29,1981,04,29,47.0
485,1981-04-30,1981,04,30,43.0
486,1981-05-01,1981,05,01,54.0
487,1981-05-02,1981,05,02,91.0
488,1981-05-03,1981,05,03,257.0
489,1981-05-04,1981,05,04,379.0
490,1981-05-05,1981,05,05,306.0
491,1981-05-06,1981,05,06,243.0
492,1981-05-07,1981,05,07,208.0
493,1981-05-08,1981,05,08,160.0
494,1981-05-09,1981,05,09,153.0
495,1981-05-10,1981,05,10,125.0
496,1981-05-11,1981,05,11,118.0
497,1981-05-12,1981,05,12,118.0
498,1981-05-13,1981,05,13,114.0
499,1981-05-14,1981,05,14,107.0
500,1981-05-15,1981,05,15,105.0
501,1981-05-16,1981,05,16,143.0
502,1981-05-17,1981,05,17,160.0
503,1981-05-18,1981,05,18,168.0
504,1981-05-19,1981,05,19,155.0
505,1981-05-20,1981,05,20,116.0
506,1981-05-21,1981,05,21,124.0
507,1981-05-22,1981,05,22,160.0
508,1981-05-23,1981,05,23,151.0
509,1981-05-24,1981,05,24,124.0
510,1981-05-25,1981,05,25,112.0
511,1981-05-26,1981,05,26,126.0
512,1981-05-27,1981,05,27,190.0
513,1981-05-28,1981,05,28,302.0
514,1981-05-29,1981,05,29,433.0
515,1981-05-30,1981,05,30,411.0
516,1981-05-31,1981,05,31,955.0
517,1981-06-01,1981,06,01,1550.0
518,1981-06-02,1981,06,02,1870.0
519,1981-06-03,1981,06,03,1770.0
520,1981-06-04,1981,06,04,1560.0
521,1981-06-05,1981,06,05,1490.0
522,1981-06-06,1981,06,06,1780.0
523,1981-06-07,1981,06,07,2240.0
524,1981-06-08,1981,06,08,2550.0
525,1981-06-09,1981,06,09,2560.0
526,1981-06-10,1981,06,10,2320.0
527,1981-06-11,1981,06,11,1820.0
528,1981-06-12,1981,06,12,1560.0
529,1981-06-13,1981,06,13,1130.0
530,1981-06-14,1981,06,14,733.0
531,1981-06-15,1981,06,15,515.0
532,1981-06-16,1981,06,16,402.0
533,1981-06-17,1981,06,17,293.0
534,1981-06-18,1981,06,18,229.0
535,1981-06-19,1981,06,19,196.0
536,1981-06-20,1981,06,20,148.0
537,1981-06-21,1981,06,21,113.0
538,1981-06-22,1981,06,22,86.0
539,1981-06-23,1981,06,23,58.0
540,1981-06-24,1981,06,24,60.0
541,1981-06-25,1981,06,25,57.0
542,1981-06-26,1981,06,26,54.0
543,1981-06-27,1981,06,27,51.0
544,1981-06-28,1981,06,28,60.0
545,1981-06-29,1981,06,29,70.0
546,1981-06-30,1981,06,30,77.0
547,1981-07-01,1981,07,01,65.0
548,1981-07-02,1981,07,02,56.0
549,1981-07-03,1981,07,03,75.0
550,1981-07-04,1981,07,04,84.0
551,1981-07-05,1981,07,05,76.0
552,1981-07-06,1981,07,06,70.0
553,1981-07-07,1981,07,07,64.0
554,1981-07-08,1981,07,08,59.0
555,1981-07-09,1981,07,09,54.0
556,1981-07-10,1981,07,10,52.0
557,1981-07-11,1981,07,11,92.0
558,1981-07-12,1981,07,12,134.0
559,1981-07-13,1981,07,13,158.0
560,1981-07-14,1981,07,14,142.0
561,1981-07-15,1981,07,15,88.0
562,1981-07-16,1981,07,16,73.0
563,1981-07-17,1981,07,17,67.0
564,1981-07-18,1981,07,18,67.0
565,1981-07-19,1981,07,19,61.0
566,1981-07-20,1981,07,20,56.0
567,1981-07-21,1981,07,21,51.0
568,1981-07-22,1981,07,22,52.0
569,1981-07-23,1981,07,23,51.0
570,1981-07-24,1981,07,24,55.0
571,1981-07-25,1981,07,25,62.0
572,1981-07-26,1981,07,26,77.0
573,1981-07-27,1981,07,27,87.0
574,1981-07-28,1981,07,28,94.0
575,1981-07-29,1981,07,29,93.0
576,1981-07-30,1981,07,30,85.0
577,1981-07-31,1981,07,31,84.0
578,1981-08-01,1981,08,01,86.0
579,1981-08-02,1981,08,02,85.0
580,1981-08-03,1981,08,03,81.0
581,1981-08-04,1981,08,04,75.0
582,1981-08-05,1981,08,05,68.0
583,1981-08-06,1981,08,06,55.0
584,1981-08-07,1981,08,07,54.0
585,1981-08-08,1981,08,08,56.0
586,1981-08-09,1981,08,09,58.0
587,1981-08-10,1981,08,10,60.0
588,1981-08-11,1981,08,11,66.0
589,1981-08-12,1981,08,12,75.0
590,1981-08-13,1981,08,13,83.0
591,1981-08-14,1981,08,14,75.0
592,1981-08-15,1981,08,15,66.0
593,1981-08-16,1981,08,16,62.0
594,1981-08-17,1981,08,17,56.0
595,1981-08-18,1981,08,18,53.0
596,1981-08-19,1981,08,19,51.0
597,1981-08-20,1981,08,20,49.0
598,1981-08-21,1981,08,21,48.0
599,1981-08-22,1981,08,22,49.0
600,1981-08-23,1981,08,23,58.0
601,1981-08-24,1981,08,24,80.0
602,1981-08-25,1981,08,25,93.0
603,1981-08-26,1981,08,26,82.0
604,1981-08-27,1981,08,27,64.0
605,1981-08-28,1981,08,28,53.0
606,1981-08-29,1981,08,29,57.0
607,1981-08-30,1981,08,30,70.0
608,1981-08-31,1981,08,31,78.0
609,1981-09-01,1981,09,01,86.0
610,1981-09-02,1981,09,02,75.0
611,1981-09-03,1981,09,03,72.0
612,1981-09-04,1981,09,04,72.0
613,1981-09-05,1981,09,05,76.0
614,1981-09-06,1981,09,06,84.0
615,1981-09-07,1981,09,07,160.0
616,1981-09-08,1981,09,08,190.0
617,1981-09-09,1981,09,09,192.0
618,1981-09-10,1981,09,10,140.0
619,1981-09-11,1981,09,11,100.0
620,1981-09-12,1981,09,12,78.0
621,1981-09-13,1981,09,13,69.0
622,1981-09-14,1981,09,14,67.0
623,1981-09-15,1981,09,15,60.0
624,1981-09-16,1981,09,16,55.0
625,1981-09-17,1981,09,17,51.0
626,1981-09-18,1981,09,18,48.0
627,1981-09-19,1981,09,19,49.0
628,1981-09-20,1981,09,20,49.0
629,1981-09-21,1981,09,21,49.0
630,1981-09-22,1981,09,22,48.0
631,1981-09-23,1981,09,23,45.0
632,1981-09-24,1981,09,24,43.0
633,1981-09-25,1981,09,25,60.0
634,1981-09-26,1981,09,26,72.0
635,1981-09-27,1981,09,27,95.0
636,1981-09-28,1981,09,28,111.0
637,1981-09-29,1981,09,29,110.0
638,1981-09-30,1981,09,30,108.0
639,1981-10-01,1981,10,01,89.0
640,1981-10-02,1981,10,02,83.0
641,1981-10-03,1981,10,03,75.0
642,1981-10-04,1981,10,04,201.0
643,1981-10-05,1981,10,05,237.0
644,1981-10-06,1981,10,06,200.0
645,1981-10-07,1981,10,07,182.0
646,1981-10-08,1981,10,08,196.0
647,1981-10-09,1981,10,09,219.0
648,1981-10-10,1981,10,10,232.0
649,1981-10-11,1981,10,11,281.0
650,1981-10-12,1981,10,12,597.0
651,1981-10-13,1981,10,13,438.0
652,1981-10-14,1981,10,14,404.0
653,1981-10-15,1981,10,15,364.0
654,1981-10-16,1981,10,16,352.0
655,1981-10-17,1981,10,17,434.0
656,1981-10-18,1981,10,18,302.0
657,1981-10-19,1981,10,19,255.0
658,1981-10-20,1981,10,20,224.0
659,1981-10-21,1981,10,21,189.0
660,1981-10-22,1981,10,22,168.0
661,1981-10-23,1981,10,23,162.0
662,1981-10-24,1981,10,24,165.0
663,1981-10-25,1981,10,25,150.0
664,1981-10-26,1981,10,26,142.0
665,1981-10-27,1981,10,27,145.0
666,1981-10-28,1981,10,28,149.0
667,1981-10-29,1981,10,29,142.0
668,1981-10-30,1981,10,30,142.0
669,1981-10-31,1981,10,31,143.0
670,1981-11-01,1981,11,01,134.0
671,1981-11-02,1981,11,02,138.0
672,1981-11-03,1981,11,03,146.0
673,1981-11-04,1981,11,04,147.0
674,1981-11-05,1981,11,05,147.0
675,1981-11-06,1981,11,06,144.0
676,1981-11-07,1981,11,07,140.0
677,1981-11-08,1981,11,08,138.0
678,1981-11-09,1981,11,09,135.0
679,1981-11-10,1981,11,10,148.0
680,1981-11-11,1981,11,11,150.0
681,1981-11-12,1981,11,12,140.0
682,1981-11-13,1981,11,13,140.0
683,1981-11-14,1981,11,14,138.0
684,1981-11-15,1981,11,15,140.0
685,1981-11-16,1981,11,16,141.0
686,1981-11-17,1981,11,17,139.0
687,1981-11-18,1981,11,18,139.0
688,1981-11-19,1981,11,19,133.0
689,1981-11-20,1981,11,20,144.0
690,1981-11-21,1981,11,21,158.0
691,1981-11-22,1981,11,22,168.0
692,1981-11-23,1981,11,23,170.0
693,1981-11-24,1981,11,24,177.0
694,1981-11-25,1981,11,25,281.0
695,1981-11-26,1981,11,26,302.0
